Apr 11 04:02:20.010 INFO SONY_PS2: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, path: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, platform_id: SONY_PS2
Apr 11 04:02:36.917 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Applications - [Multipart] (TOSEC-v2019-09-01_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Applications - [Multipart] (TOSEC-v2019-09-01_CM).dat, platform_id: SEGA_GEN
Apr 11 04:02:37.032 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Games - [BIN] (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Games - [BIN] (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_GEN
Apr 11 04:02:37.221 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Applications - [BIN] (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Applications - [BIN] (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_GEN
Apr 11 04:02:37.224 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Educational (TOSEC-v2020-07-12_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Educational (TOSEC-v2020-07-12_CM).dat, platform_id: SEGA_GEN
Apr 11 04:02:37.434 INFO SEGA_GEN: dats/SEGA_GEN/OpenGen.Gen.dat, path: dats/SEGA_GEN/OpenGen.Gen.dat, platform_id: SEGA_GEN
Apr 11 04:02:37.678 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Games (TOSEC-v2018-08-25_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Games (TOSEC-v2018-08-25_CM).dat, platform_id: NEC_TG16
Apr 11 04:02:37.699 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: NEC_TG16
Apr 11 04:02:37.700 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Samplers (TOSEC-v2018-08-19_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Samplers (TOSEC-v2018-08-19_CM).dat, platform_id: NEC_TG16
Apr 11 04:02:37.703 INFO NEC_TG16: dats/NEC_TG16/NEC - PC Engine - TurboGrafx 16 (20210327-220650).dat, path: dats/NEC_TG16/NEC - PC Engine - TurboGrafx 16 (20210327-220650).dat, platform_id: NEC_TG16
Apr 11 04:02:37.715 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Compilations (TOSEC-v2018-06-09_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Compilations (TOSEC-v2018-06-09_CM).dat, platform_id: NEC_TG16
Apr 11 04:02:37.755 INFO NEC_TG16: dats/NEC_TG16/OpenPCE.dat, path: dats/NEC_TG16/OpenPCE.dat, platform_id: NEC_TG16
Apr 11 04:02:37.798 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Applications (TOSEC-v2018-06-11_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Applications (TOSEC-v2018-06-11_CM).dat, platform_id: NEC_TG16
Apr 11 04:02:37.798 INFO ATARI_5200: dats/ATARI_5200/Atari 5200 - Firmware (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_5200/Atari 5200 - Firmware (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_5200
Apr 11 04:02:37.799 INFO ATARI_5200: dats/ATARI_5200/Atari - 5200 (20210216-223427).dat, path: dats/ATARI_5200/Atari - 5200 (20210216-223427).dat, platform_id: ATARI_5200
Apr 11 04:02:37.802 INFO ATARI_5200: dats/ATARI_5200/Atari 5200 - Applications (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_5200/Atari 5200 - Applications (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_5200
Apr 11 04:02:37.803 INFO ATARI_5200: dats/ATARI_5200/Atari 5200 - Demos (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_5200/Atari 5200 - Demos (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_5200
Apr 11 04:02:37.810 INFO ATARI_5200: dats/ATARI_5200/Open5200.dat, path: dats/ATARI_5200/Open5200.dat, platform_id: ATARI_5200
Apr 11 04:02:37.822 INFO ATARI_5200: dats/ATARI_5200/Atari 5200 - Games (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_5200/Atari 5200 - Games (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_5200
Apr 11 04:02:37.829 INFO ATARI_7800: dats/ATARI_7800/Atari 7800 - Applications (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_7800/Atari 7800 - Applications (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_7800
Apr 11 04:02:37.830 INFO ATARI_7800: dats/ATARI_7800/Atari - 7800 (20201127-133057).dat, path: dats/ATARI_7800/Atari - 7800 (20201127-133057).dat, platform_id: ATARI_7800
Apr 11 04:02:37.857 INFO ATARI_7800: dats/ATARI_7800/Open7800.dat, path: dats/ATARI_7800/Open7800.dat, platform_id: ATARI_7800
Apr 11 04:02:37.883 INFO ATARI_7800: dats/ATARI_7800/Atari 7800 - Firmware (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_7800/Atari 7800 - Firmware (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_7800
Apr 11 04:02:37.886 INFO ATARI_7800: dats/ATARI_7800/Atari 7800 - Games (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_7800/Atari 7800 - Games (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_7800
Apr 11 04:02:37.890 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/Nintendo 64DD - Firmware (TOSEC-v2012-02-27_CM).dat, path: dats/NINTENDO_N64DD/Nintendo 64DD - Firmware (TOSEC-v2012-02-27_CM).dat, platform_id: NINTENDO_N64DD
Apr 11 04:02:37.891 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/Nintendo 64DD - Applications (TOSEC-v2012-02-27_CM).dat, path: dats/NINTENDO_N64DD/Nintendo 64DD - Applications (TOSEC-v2012-02-27_CM).dat, platform_id: NINTENDO_N64DD
Apr 11 04:02:37.891 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/OpenN64.64DD.dat, path: dats/NINTENDO_N64DD/OpenN64.64DD.dat, platform_id: NINTENDO_N64DD
Apr 11 04:02:37.892 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/Nintendo 64DD - Games (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_N64DD/Nintendo 64DD - Games (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_N64DD
Apr 11 04:02:37.892 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/Nintendo - Nintendo 64DD (20200831-144306).dat, path: dats/NINTENDO_N64DD/Nintendo - Nintendo 64DD (20200831-144306).dat, platform_id: NINTENDO_N64DD
Apr 11 04:02:37.893 INFO NINTENDO_DSI: dats/NINTENDO_DSI/Nintendo - Nintendo DSi (Decrypted) (20201221-082821).dat, path: dats/NINTENDO_DSI/Nintendo - Nintendo DSi (Decrypted) (20201221-082821).dat, platform_id: NINTENDO_DSI
Apr 11 04:02:37.894 INFO NINTENDO_DSI: dats/NINTENDO_DSI/Nintendo - Nintendo DSi (Encrypted) (20201221-082821).dat, path: dats/NINTENDO_DSI/Nintendo - Nintendo DSi (Encrypted) (20201221-082821).dat, platform_id: NINTENDO_DSI
Apr 11 04:02:37.917 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo - Super Nintendo Entertainment System (Combined) (20210409-124003).dat, path: dats/NINTENDO_SNES/Nintendo - Super Nintendo Entertainment System (Combined) (20210409-124003).dat, platform_id: NINTENDO_SNES
Apr 11 04:02:38.030 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Firmware (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Firmware (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_SNES
Apr 11 04:02:38.031 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Educational (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Educational (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_SNES
Apr 11 04:02:38.630 INFO NINTENDO_SNES: dats/NINTENDO_SNES/OpenSNES.SNES.dat, path: dats/NINTENDO_SNES/OpenSNES.SNES.dat, platform_id: NINTENDO_SNES
Apr 11 04:02:39.361 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_SNES
Apr 11 04:02:39.430 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Games (TOSEC-v2020-10-26_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Games (TOSEC-v2020-10-26_CM).dat, platform_id: NINTENDO_SNES
Apr 11 04:02:39.541 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Games (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Games (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Apr 11 04:02:39.544 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Firmware (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Firmware (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Apr 11 04:02:39.545 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Educational (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Educational (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Apr 11 04:02:39.546 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox - Odyssey2 (20200720-221603).dat, path: dats/MAGNAVOX_O2/Magnavox - Odyssey2 (20200720-221603).dat, platform_id: MAGNAVOX_O2
Apr 11 04:02:39.550 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Applications (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Applications (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Apr 11 04:02:39.561 INFO NINTENDO_NSW: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (20210410-081548).dat, path: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (20210410-081548).dat, platform_id: NINTENDO_NSW
Apr 11 04:02:39.692 INFO NINTENDO_NSW: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (Digital) (NSP) (20210410-081525).dat, path: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (Digital) (NSP) (20210410-081525).dat, platform_id: NINTENDO_NSW
Apr 11 04:02:39.981 INFO NINTENDO_NSW: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (Digital) (CDN) (20210410-081525).dat, path: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (Digital) (CDN) (20210410-081525).dat, platform_id: NINTENDO_NSW
Apr 11 04:02:40.357 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_NKit_GCZ_(1911)_(20210325_172858).dat, path: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_NKit_GCZ_(1911)_(20210325_172858).dat, platform_id: NINTENDO_GCN
Apr 11 04:02:40.434 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo - GameCube - Datfile (1913) (2021-04-10 23-46-02).dat, path: dats/NINTENDO_GCN/Nintendo - GameCube - Datfile (1913) (2021-04-10 23-46-02).dat, platform_id: NINTENDO_GCN
Apr 11 04:02:40.554 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_NASOS_(1893)_(20200304_132041).dat, path: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_NASOS_(1893)_(20200304_132041).dat, platform_id: NINTENDO_GCN
Apr 11 04:02:40.654 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_NKit_ISO_(1911)_(20210325_173450).dat, path: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_NKit_ISO_(1911)_(20210325_173450).dat, platform_id: NINTENDO_GCN
Apr 11 04:02:40.711 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo GameCube - Applications (TOSEC-v2020-10-26_CM).dat, path: dats/NINTENDO_GCN/Nintendo GameCube - Applications (TOSEC-v2020-10-26_CM).dat, platform_id: NINTENDO_GCN
Apr 11 04:02:40.712 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo GameCube - Samplers (TOSEC-v2020-10-22_CM).dat, path: dats/NINTENDO_GCN/Nintendo GameCube - Samplers (TOSEC-v2020-10-22_CM).dat, platform_id: NINTENDO_GCN
Apr 11 04:02:40.760 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_nNASOS_(1893)_(20200304_131036).dat, path: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_nNASOS_(1893)_(20200304_131036).dat, platform_id: NINTENDO_GCN
Apr 11 04:02:40.821 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo GameCube - Games (TOSEC-v2020-10-26_CM).dat, path: dats/NINTENDO_GCN/Nintendo GameCube - Games (TOSEC-v2020-10-26_CM).dat, platform_id: NINTENDO_GCN
Apr 11 04:02:40.833 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo - GameCube - BIOS Datfile (10) (2017-09-30).dat, path: dats/NINTENDO_GCN/Nintendo - GameCube - BIOS Datfile (10) (2017-09-30).dat, platform_id: NINTENDO_GCN
Apr 11 04:02:40.833 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Compilations (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Compilations (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Apr 11 04:02:40.834 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Firmware (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Firmware (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Apr 11 04:02:40.835 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Demos - Music (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Demos - Music (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Apr 11 04:02:40.838 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Demos - Various (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Demos - Various (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Apr 11 04:02:40.846 INFO GCE_VECTREX: dats/GCE_VECTREX/OpenVECT.dat, path: dats/GCE_VECTREX/OpenVECT.dat, platform_id: GCE_VECTREX
Apr 11 04:02:40.857 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Games (TOSEC-v2014-07-30_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Games (TOSEC-v2014-07-30_CM).dat, platform_id: GCE_VECTREX
Apr 11 04:02:40.862 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE - Vectrex (20170908-211236).dat, path: dats/GCE_VECTREX/GCE - Vectrex (20170908-211236).dat, platform_id: GCE_VECTREX
Apr 11 04:02:40.864 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Demos - Slideshows (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Demos - Slideshows (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Apr 11 04:02:40.917 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Games (TOSEC-v2020-07-12_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Games (TOSEC-v2020-07-12_CM).dat, platform_id: NINTENDO_N64
Apr 11 04:02:41.144 INFO NINTENDO_N64: dats/NINTENDO_N64/OpenN64.N64.dat, path: dats/NINTENDO_N64/OpenN64.N64.dat, platform_id: NINTENDO_N64
Apr 11 04:02:41.296 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Demos (TOSEC-v2015-05-27_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Demos (TOSEC-v2015-05-27_CM).dat, platform_id: NINTENDO_N64
Apr 11 04:02:41.302 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Educational (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Educational (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_N64
Apr 11 04:02:41.303 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Samplers (TOSEC-v2015-05-27_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Samplers (TOSEC-v2015-05-27_CM).dat, platform_id: NINTENDO_N64
Apr 11 04:02:41.306 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Firmware (TOSEC-v2015-05-27_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Firmware (TOSEC-v2015-05-27_CM).dat, platform_id: NINTENDO_N64
Apr 11 04:02:41.320 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo - Nintendo 64 (BigEndian) (20210406-233941).dat, path: dats/NINTENDO_N64/Nintendo - Nintendo 64 (BigEndian) (20210406-233941).dat, platform_id: NINTENDO_N64
Apr 11 04:02:41.363 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo - Nintendo 64 (ByteSwapped) (20210406-233941).dat, path: dats/NINTENDO_N64/Nintendo - Nintendo 64 (ByteSwapped) (20210406-233941).dat, platform_id: NINTENDO_N64
Apr 11 04:02:41.402 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Applications (TOSEC-v2015-05-27_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Applications (TOSEC-v2015-05-27_CM).dat, platform_id: NINTENDO_N64
Apr 11 04:02:41.438 INFO SONY_PSP: dats/SONY_PSP/Sony - PlayStation Portable - Datfile (2194) (2021-04-07 02-40-34).dat, path: dats/SONY_PSP/Sony - PlayStation Portable - Datfile (2194) (2021-04-07 02-40-34).dat, platform_id: SONY_PSP
Apr 11 04:02:41.590 INFO SONY_PSP: dats/SONY_PSP/Sony - PlayStation Portable (PSN) (Decrypted) (20210409-165451).dat, path: dats/SONY_PSP/Sony - PlayStation Portable (PSN) (Decrypted) (20210409-165451).dat, platform_id: SONY_PSP
Apr 11 04:02:41.860 INFO SONY_PSP: dats/SONY_PSP/Sony - PlayStation Portable (PSN) (Encrypted) (20210322-133941).dat, path: dats/SONY_PSP/Sony - PlayStation Portable (PSN) (Encrypted) (20210322-133941).dat, platform_id: SONY_PSP
Apr 11 04:02:41.995 INFO SONY_PSP: dats/SONY_PSP/Sony - PlayStation Portable (20210311-081306).dat, path: dats/SONY_PSP/Sony - PlayStation Portable (20210311-081306).dat, platform_id: SONY_PSP
Apr 11 04:02:42.177 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu - FM-Towns - Datfile (647) (2021-04-11 05-35-24).dat, path: dats/FUJITSU_FMT/Fujitsu - FM-Towns - Datfile (647) (2021-04-11 05-35-24).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.274 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Applications - [D88] (TOSEC-v2011-02-07_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Applications - [D88] (TOSEC-v2011-02-07_CM).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.275 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Games - [D88] (TOSEC-v2011-02-07_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Games - [D88] (TOSEC-v2011-02-07_CM).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.276 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Applications - [HDM] (TOSEC-v2018-07-01_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Applications - [HDM] (TOSEC-v2018-07-01_CM).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.276 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Operating Systems - [BIN] (TOSEC-v2011-02-07_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Operating Systems - [BIN] (TOSEC-v2011-02-07_CM).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.277 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Homebrew - Demos (TOSEC-v2012-07-22_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Homebrew - Demos (TOSEC-v2012-07-22_CM).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.277 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Operating Systems - [HDM] (TOSEC-v2018-07-01_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Operating Systems - [HDM] (TOSEC-v2018-07-01_CM).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.279 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Games - [HDM] (TOSEC-v2018-07-01_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Games - [HDM] (TOSEC-v2018-07-01_CM).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.282 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Homebrew - Games (TOSEC-v2012-07-22_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Homebrew - Games (TOSEC-v2012-07-22_CM).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.283 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Compilations (TOSEC-v2012-07-13_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Compilations (TOSEC-v2012-07-13_CM).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.283 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Applications - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Applications - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.283 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Firmware (TOSEC-v2011-02-26_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Firmware (TOSEC-v2011-02-26_CM).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.285 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Games - [BIN] (TOSEC-v2020-07-12_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Games - [BIN] (TOSEC-v2020-07-12_CM).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.288 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Games (TOSEC-v2012-07-13_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Games (TOSEC-v2012-07-13_CM).dat, platform_id: FUJITSU_FMT
Apr 11 04:02:42.384 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (PSN) (Content) (20210323-135300).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (PSN) (Content) (20210323-135300).dat, platform_id: SONY_PSV
Apr 11 04:02:42.809 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (PSN) (Updates) (20210403-235939).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (PSN) (Updates) (20210403-235939).dat, platform_id: SONY_PSV
Apr 11 04:02:42.914 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (BlackFinPSV) (20210319-093751).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (BlackFinPSV) (20210319-093751).dat, platform_id: SONY_PSV
Apr 11 04:02:42.917 INFO SONY_PSV: dats/SONY_PSV/WIP Sony - PlayStation Vita (PSN) (Decrypted) (20200527-113102).dat, path: dats/SONY_PSV/WIP Sony - PlayStation Vita (PSN) (Decrypted) (20200527-113102).dat, platform_id: SONY_PSV
Apr 11 04:02:42.920 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (VPK) (20210319-093751).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (VPK) (20210319-093751).dat, platform_id: SONY_PSV
Apr 11 04:02:42.931 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (PSVgameSD) (20210319-093751).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (PSVgameSD) (20210319-093751).dat, platform_id: SONY_PSV
Apr 11 04:02:43.048 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (NoNpDrm) (20210319-093751).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (NoNpDrm) (20210319-093751).dat, platform_id: SONY_PSV
Apr 11 04:02:43.538 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FX - Games (TOSEC-v2012-07-14_CM).dat, path: dats/NEC_PCFX/NEC PC-FX - Games (TOSEC-v2012-07-14_CM).dat, platform_id: NEC_PCFX
Apr 11 04:02:43.542 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FXGA - Firmware (TOSEC-v2012-07-13_CM).dat, path: dats/NEC_PCFX/NEC PC-FXGA - Firmware (TOSEC-v2012-07-13_CM).dat, platform_id: NEC_PCFX
Apr 11 04:02:43.542 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FX - Firmware (TOSEC-v2012-07-13_CM).dat, path: dats/NEC_PCFX/NEC PC-FX - Firmware (TOSEC-v2012-07-13_CM).dat, platform_id: NEC_PCFX
Apr 11 04:02:43.547 INFO NEC_PCFX: dats/NEC_PCFX/NEC - PC-FX & PC-FXGA - Datfile (78) (2020-09-20 21-29-48).dat, path: dats/NEC_PCFX/NEC - PC-FX & PC-FXGA - Datfile (78) (2020-09-20 21-29-48).dat, platform_id: NEC_PCFX
Apr 11 04:02:43.560 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FXGA - Games (TOSEC-v2012-07-13_CM).dat, path: dats/NEC_PCFX/NEC PC-FXGA - Games (TOSEC-v2012-07-13_CM).dat, platform_id: NEC_PCFX
