Aug 09 00:07:52.461 INFO SEGA_SG1000: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: SEGA_SG1000
Aug 09 00:08:01.206 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Educational - [IMG] (TOSEC-v2013-04-10_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Educational - [IMG] (TOSEC-v2013-04-10_CM).dat, platform_id: SEGA_CD
Aug 09 00:08:01.258 INFO SEGA_CD: dats/SEGA_CD/Sega - Mega CD & Sega CD - Datfile (530) (2020-08-03 01-26-47).dat, path: dats/SEGA_CD/Sega - Mega CD & Sega CD - Datfile (530) (2020-08-03 01-26-47).dat, platform_id: SEGA_CD
Aug 09 00:08:01.355 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - Applications (TOSEC-v2012-09-08_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - Applications (TOSEC-v2012-09-08_CM).dat, platform_id: SEGA_CD
Aug 09 00:08:01.420 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Games - [ISO] (TOSEC-v2013-04-10_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Games - [ISO] (TOSEC-v2013-04-10_CM).dat, platform_id: SEGA_CD
Aug 09 00:08:01.491 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Games (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Games (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Aug 09 00:08:01.496 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox - Odyssey2 (20200720-221603).dat, path: dats/MAGNAVOX_O2/Magnavox - Odyssey2 (20200720-221603).dat, platform_id: MAGNAVOX_O2
Aug 09 00:08:01.501 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Firmware (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Firmware (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Aug 09 00:08:01.501 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Educational (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Educational (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Aug 09 00:08:01.502 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Applications (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Applications (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Aug 09 00:08:01.502 INFO NINTENDO_SFT: dats/NINTENDO_SFT/Nintendo - Sufami Turbo (20190125-184314).dat, path: dats/NINTENDO_SFT/Nintendo - Sufami Turbo (20190125-184314).dat, platform_id: NINTENDO_SFT
Aug 09 00:08:01.535 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Games - US (TOSEC-v2019-12-20_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Games - US (TOSEC-v2019-12-20_CM).dat, platform_id: SEGA_DC
Aug 09 00:08:01.574 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [BIN] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [BIN] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Aug 09 00:08:01.589 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Samplers (TOSEC-v2019-12-22_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Samplers (TOSEC-v2019-12-22_CM).dat, platform_id: SEGA_DC
Aug 09 00:08:01.660 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Games - JP (TOSEC-v2019-12-20_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Games - JP (TOSEC-v2019-12-20_CM).dat, platform_id: SEGA_DC
Aug 09 00:08:01.715 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [NRG] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [NRG] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Aug 09 00:08:01.722 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Various Unverified Dumps (TOSEC-v2019-12-22_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Various Unverified Dumps (TOSEC-v2019-12-22_CM).dat, platform_id: SEGA_DC
Aug 09 00:08:01.814 INFO SEGA_DC: dats/SEGA_DC/Sega - Dreamcast - Datfile (1336) (2020-08-07 21-19-02).dat, path: dats/SEGA_DC/Sega - Dreamcast - Datfile (1336) (2020-08-07 21-19-02).dat, platform_id: SEGA_DC
Aug 09 00:08:02.005 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Games - PAL (TOSEC-v2019-08-04_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Games - PAL (TOSEC-v2019-08-04_CM).dat, platform_id: SEGA_DC
Aug 09 00:08:02.047 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Games - [ISO] (TOSEC-v2019-05-10_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Games - [ISO] (TOSEC-v2019-05-10_CM).dat, platform_id: SEGA_DC
Aug 09 00:08:02.058 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Applications (TOSEC-v2019-12-20_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Applications (TOSEC-v2019-12-20_CM).dat, platform_id: SEGA_DC
Aug 09 00:08:02.063 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Firmware (TOSEC-v2017-07-05_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Firmware (TOSEC-v2017-07-05_CM).dat, platform_id: SEGA_DC
Aug 09 00:08:02.064 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [CDI] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [CDI] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Aug 09 00:08:02.064 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [ELF] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [ELF] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Aug 09 00:08:02.065 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [Multipart] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [Multipart] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Aug 09 00:08:02.066 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Compilations (TOSEC-v2018-06-09_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Compilations (TOSEC-v2018-06-09_CM).dat, platform_id: NEC_TG16
Aug 09 00:08:02.067 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Applications (TOSEC-v2018-06-11_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Applications (TOSEC-v2018-06-11_CM).dat, platform_id: NEC_TG16
Aug 09 00:08:02.067 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Samplers (TOSEC-v2018-08-19_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Samplers (TOSEC-v2018-08-19_CM).dat, platform_id: NEC_TG16
Aug 09 00:08:02.070 INFO NEC_TG16: dats/NEC_TG16/NEC - PC Engine - TurboGrafx 16 (20200628-105302).dat, path: dats/NEC_TG16/NEC - PC Engine - TurboGrafx 16 (20200628-105302).dat, platform_id: NEC_TG16
Aug 09 00:08:02.117 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Games (TOSEC-v2018-08-25_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Games (TOSEC-v2018-08-25_CM).dat, platform_id: NEC_TG16
Aug 09 00:08:02.142 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: NEC_TG16
Aug 09 00:08:02.144 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [JAG] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [JAG] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.146 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ABS] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ABS] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.147 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari - Jaguar (ROM) (20191211-203857).dat, path: dats/ATARI_JAGUAR/Atari - Jaguar (ROM) (20191211-203857).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.151 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari - Jaguar (J64) (20191211-203857).dat, path: dats/ATARI_JAGUAR/Atari - Jaguar (J64) (20191211-203857).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.155 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ROM] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ROM] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.155 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [COF] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [COF] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.155 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [ABS] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [ABS] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.156 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ROM] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ROM] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.156 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [COF] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [COF] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.157 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.158 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [Multipart] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [Multipart] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.160 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.164 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [J64] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [J64] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.167 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [JAG] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [JAG] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.168 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [JAG] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [JAG] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.169 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.169 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Firmware (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Firmware (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.170 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ABS] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ABS] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 09 00:08:02.172 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Demos (TOSEC-v2012-04-13_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Demos (TOSEC-v2012-04-13_CM).dat, platform_id: NINTENDO_VB
Aug 09 00:08:02.174 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Samplers (TOSEC-v2012-04-13_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Samplers (TOSEC-v2012-04-13_CM).dat, platform_id: NINTENDO_VB
Aug 09 00:08:02.174 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Applications (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Applications (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_VB
Aug 09 00:08:02.183 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Games (TOSEC-v2014-07-01_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Games (TOSEC-v2014-07-01_CM).dat, platform_id: NINTENDO_VB
Aug 09 00:08:02.188 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo - Virtual Boy (20200219-181350).dat, path: dats/NINTENDO_VB/Nintendo - Virtual Boy (20200219-181350).dat, platform_id: NINTENDO_VB
Aug 09 00:08:02.207 INFO SNK_NGCD: dats/SNK_NGCD/SNK - Neo Geo CD - Datfile (101) (2020-06-12 20-17-25).dat, path: dats/SNK_NGCD/SNK - Neo Geo CD - Datfile (101) (2020-06-12 20-17-25).dat, platform_id: SNK_NGCD
Aug 09 00:08:02.238 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Firmware (TOSEC-v2012-09-08_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Firmware (TOSEC-v2012-09-08_CM).dat, platform_id: SNK_NGCD
Aug 09 00:08:02.265 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Games - [ISO] (TOSEC-v2014-06-12_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Games - [ISO] (TOSEC-v2014-06-12_CM).dat, platform_id: SNK_NGCD
Aug 09 00:08:02.294 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Samplers - [IMG] (TOSEC-v2012-09-08_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Samplers - [IMG] (TOSEC-v2012-09-08_CM).dat, platform_id: SNK_NGCD
Aug 09 00:08:02.301 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Games - [IMG] (TOSEC-v2014-06-12_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Games - [IMG] (TOSEC-v2014-06-12_CM).dat, platform_id: SNK_NGCD
Aug 09 00:08:02.309 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Samplers - [Multipart] (TOSEC-v2012-09-08_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Samplers - [Multipart] (TOSEC-v2012-09-08_CM).dat, platform_id: SNK_NGCD
Aug 09 00:08:02.310 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Samplers - [ISO] (TOSEC-v2014-06-12_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Samplers - [ISO] (TOSEC-v2014-06-12_CM).dat, platform_id: SNK_NGCD
Aug 09 00:08:02.311 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Games - [Multipart] (TOSEC-v2012-09-08_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Games - [Multipart] (TOSEC-v2012-09-08_CM).dat, platform_id: SNK_NGCD
Aug 09 00:08:02.311 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Demos (TOSEC-v2012-09-08_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Demos (TOSEC-v2012-09-08_CM).dat, platform_id: SNK_NGCD
Aug 09 00:08:02.315 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FX - Games (TOSEC-v2012-07-14_CM).dat, path: dats/NEC_PCFX/NEC PC-FX - Games (TOSEC-v2012-07-14_CM).dat, platform_id: NEC_PCFX
Aug 09 00:08:02.319 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FXGA - Firmware (TOSEC-v2012-07-13_CM).dat, path: dats/NEC_PCFX/NEC PC-FXGA - Firmware (TOSEC-v2012-07-13_CM).dat, platform_id: NEC_PCFX
Aug 09 00:08:02.319 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FX - Firmware (TOSEC-v2012-07-13_CM).dat, path: dats/NEC_PCFX/NEC PC-FX - Firmware (TOSEC-v2012-07-13_CM).dat, platform_id: NEC_PCFX
Aug 09 00:08:02.326 INFO NEC_PCFX: dats/NEC_PCFX/NEC - PC-FX & PC-FXGA - Datfile (78) (2020-02-28 01-31-34).dat, path: dats/NEC_PCFX/NEC - PC-FX & PC-FXGA - Datfile (78) (2020-02-28 01-31-34).dat, platform_id: NEC_PCFX
Aug 09 00:08:02.338 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FXGA - Games (TOSEC-v2012-07-13_CM).dat, path: dats/NEC_PCFX/NEC PC-FXGA - Games (TOSEC-v2012-07-13_CM).dat, platform_id: NEC_PCFX
Aug 09 00:08:02.339 INFO NINTENDO_GBC: dats/NINTENDO_GBC/Nintendo Game Boy Color - Firmware (TOSEC-v2011-09-27_CM).dat, path: dats/NINTENDO_GBC/Nintendo Game Boy Color - Firmware (TOSEC-v2011-09-27_CM).dat, platform_id: NINTENDO_GBC
Aug 09 00:08:02.342 INFO NINTENDO_GBC: dats/NINTENDO_GBC/Nintendo Game Boy Color - Games (TOSEC-v2012-02-27_CM).dat, path: dats/NINTENDO_GBC/Nintendo Game Boy Color - Games (TOSEC-v2012-02-27_CM).dat, platform_id: NINTENDO_GBC
Aug 09 00:08:02.355 INFO NINTENDO_GBC: dats/NINTENDO_GBC/Nintendo - Game Boy Color (20200730-183143).dat, path: dats/NINTENDO_GBC/Nintendo - Game Boy Color (20200730-183143).dat, platform_id: NINTENDO_GBC
Aug 09 00:08:02.403 INFO NINTENDO_GBC: dats/NINTENDO_GBC/Nintendo Game Boy Color - Demos (TOSEC-v2014-07-01_CM).dat, path: dats/NINTENDO_GBC/Nintendo Game Boy Color - Demos (TOSEC-v2014-07-01_CM).dat, platform_id: NINTENDO_GBC
Aug 09 00:08:02.408 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Applications - [NES] (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Applications - [NES] (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 09 00:08:02.411 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Demos - [UNF] (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Demos - [UNF] (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 09 00:08:02.412 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Applications - [UNF] (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Applications - [UNF] (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 09 00:08:02.943 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Games - [NES] (TOSEC-v2015-05-07_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Games - [NES] (TOSEC-v2015-05-07_CM).dat, platform_id: NINTENDO_NES
Aug 09 00:08:03.380 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo - Nintendo Entertainment System (20200802-074227).dat, path: dats/NINTENDO_NES/Nintendo - Nintendo Entertainment System (20200802-074227).dat, platform_id: NINTENDO_NES
Aug 09 00:08:03.493 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Educational (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Educational (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 09 00:08:03.503 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Firmware (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Firmware (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 09 00:08:03.509 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Demos - [NES] (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Demos - [NES] (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 09 00:08:03.524 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Games - [UNF] (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Games - [UNF] (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 09 00:08:03.535 INFO ATARI_7800: dats/ATARI_7800/Atari - 7800 (20191209-185349).dat, path: dats/ATARI_7800/Atari - 7800 (20191209-185349).dat, platform_id: ATARI_7800
Aug 09 00:08:03.536 INFO ATARI_7800: dats/ATARI_7800/Atari 7800 - Applications (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_7800/Atari 7800 - Applications (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_7800
Aug 09 00:08:03.547 INFO ATARI_7800: dats/ATARI_7800/Atari 7800 - Games (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_7800/Atari 7800 - Games (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_7800
Aug 09 00:08:03.557 INFO ATARI_7800: dats/ATARI_7800/Atari 7800 - Firmware (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_7800/Atari 7800 - Firmware (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_7800
Aug 09 00:08:03.595 INFO MICROSOFT_X360: dats/MICROSOFT_X360/Microsoft - Xbox 360 - Datfile (2291) (2020-08-08 12-44-12).dat, path: dats/MICROSOFT_X360/Microsoft - Xbox 360 - Datfile (2291) (2020-08-08 12-44-12).dat, platform_id: MICROSOFT_X360
Aug 09 00:08:03.699 INFO NINTENDO_GB: dats/NINTENDO_GB/Nintendo Game Boy - Firmware (TOSEC-v2011-09-27_CM).dat, path: dats/NINTENDO_GB/Nintendo Game Boy - Firmware (TOSEC-v2011-09-27_CM).dat, platform_id: NINTENDO_GB
Aug 09 00:08:03.710 INFO NINTENDO_GB: dats/NINTENDO_GB/Nintendo - Game Boy (20200730-183617).dat, path: dats/NINTENDO_GB/Nintendo - Game Boy (20200730-183617).dat, platform_id: NINTENDO_GB
Aug 09 00:08:03.766 INFO NINTENDO_GB: dats/NINTENDO_GB/Nintendo Game Boy - Games (TOSEC-v2012-04-13_CM).dat, path: dats/NINTENDO_GB/Nintendo Game Boy - Games (TOSEC-v2012-04-13_CM).dat, platform_id: NINTENDO_GB
Aug 09 00:08:03.769 INFO NINTENDO_GB: dats/NINTENDO_GB/Nintendo Game Boy - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_GB/Nintendo Game Boy - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_GB
Aug 09 00:08:03.771 INFO SONY_PS2: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, path: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, platform_id: SONY_PS2
Aug 09 00:08:03.776 INFO SONY_PS2: dats/SONY_PS2/Sony PlayStation 2 - Firmware (TOSEC-v2012-09-08_CM).dat, path: dats/SONY_PS2/Sony PlayStation 2 - Firmware (TOSEC-v2012-09-08_CM).dat, platform_id: SONY_PS2
Aug 09 00:08:03.943 INFO SONY_PS2: dats/SONY_PS2/Sony - PlayStation 2 - Datfile (9883) (2020-08-08 23-44-30).dat, path: dats/SONY_PS2/Sony - PlayStation 2 - Datfile (9883) (2020-08-08 23-44-30).dat, platform_id: SONY_PS2
Aug 09 00:08:04.480 INFO PHILIPS_CDI: dats/PHILIPS_CDI/Philips - CD-i - Datfile (237) (2020-06-23 23-40-53).dat, path: dats/PHILIPS_CDI/Philips - CD-i - Datfile (237) (2020-06-23 23-40-53).dat, platform_id: PHILIPS_CDI
Aug 09 00:08:04.550 INFO NINTENDO_NDS: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Decrypted) (20200807-212802).dat, path: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Decrypted) (20200807-212802).dat, platform_id: NINTENDO_NDS
Aug 09 00:08:04.927 INFO NINTENDO_NDS: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Encrypted) (20200807-212802).dat, path: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Encrypted) (20200807-212802).dat, platform_id: NINTENDO_NDS
