Apr 18 00:17:47.021 INFO SONY_PS2: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, path: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, platform_id: SONY_PS2
Apr 18 00:18:03.321 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Games - [BIN] (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Games - [BIN] (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_GEN
Apr 18 00:18:03.482 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Applications - [BIN] (TOSEC-v2021-02-12_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Applications - [BIN] (TOSEC-v2021-02-12_CM).dat, platform_id: SEGA_GEN
Apr 18 00:18:03.501 INFO SEGA_GEN: dats/SEGA_GEN/Sega - Mega Drive - Genesis (20210414-082619).dat, path: dats/SEGA_GEN/Sega - Mega Drive - Genesis (20210414-082619).dat, platform_id: SEGA_GEN
Apr 18 00:18:03.584 INFO SEGA_GEN: dats/SEGA_GEN/Sega Mega Drive & Genesis - Educational (TOSEC-v2020-07-12_CM).dat, path: dats/SEGA_GEN/Sega Mega Drive & Genesis - Educational (TOSEC-v2020-07-12_CM).dat, platform_id: SEGA_GEN
Apr 18 00:18:03.786 INFO SEGA_GEN: dats/SEGA_GEN/OpenGen.Gen.dat, path: dats/SEGA_GEN/OpenGen.Gen.dat, platform_id: SEGA_GEN
Apr 18 00:18:04.012 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Games (TOSEC-v2018-08-25_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Games (TOSEC-v2018-08-25_CM).dat, platform_id: NEC_TG16
Apr 18 00:18:04.029 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: NEC_TG16
Apr 18 00:18:04.030 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Samplers (TOSEC-v2018-08-19_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Samplers (TOSEC-v2018-08-19_CM).dat, platform_id: NEC_TG16
Apr 18 00:18:04.032 INFO NEC_TG16: dats/NEC_TG16/NEC - PC Engine - TurboGrafx 16 (20210327-220650).dat, path: dats/NEC_TG16/NEC - PC Engine - TurboGrafx 16 (20210327-220650).dat, platform_id: NEC_TG16
Apr 18 00:18:04.043 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Compilations (TOSEC-v2018-06-09_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Compilations (TOSEC-v2018-06-09_CM).dat, platform_id: NEC_TG16
Apr 18 00:18:04.085 INFO NEC_TG16: dats/NEC_TG16/OpenPCE.dat, path: dats/NEC_TG16/OpenPCE.dat, platform_id: NEC_TG16
Apr 18 00:18:04.124 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Applications (TOSEC-v2018-06-11_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Applications (TOSEC-v2018-06-11_CM).dat, platform_id: NEC_TG16
Apr 18 00:18:04.125 INFO ATARI_5200: dats/ATARI_5200/Atari 5200 - Firmware (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_5200/Atari 5200 - Firmware (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_5200
Apr 18 00:18:04.125 INFO ATARI_5200: dats/ATARI_5200/Atari - 5200 (20210216-223427).dat, path: dats/ATARI_5200/Atari - 5200 (20210216-223427).dat, platform_id: ATARI_5200
Apr 18 00:18:04.128 INFO ATARI_5200: dats/ATARI_5200/Atari 5200 - Applications (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_5200/Atari 5200 - Applications (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_5200
Apr 18 00:18:04.129 INFO ATARI_5200: dats/ATARI_5200/Atari 5200 - Demos (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_5200/Atari 5200 - Demos (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_5200
Apr 18 00:18:04.136 INFO ATARI_5200: dats/ATARI_5200/Open5200.dat, path: dats/ATARI_5200/Open5200.dat, platform_id: ATARI_5200
Apr 18 00:18:04.147 INFO ATARI_5200: dats/ATARI_5200/Atari 5200 - Games (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_5200/Atari 5200 - Games (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_5200
Apr 18 00:18:04.153 INFO ATARI_7800: dats/ATARI_7800/Atari 7800 - Applications (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_7800/Atari 7800 - Applications (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_7800
Apr 18 00:18:04.154 INFO ATARI_7800: dats/ATARI_7800/Atari - 7800 (20201127-133057).dat, path: dats/ATARI_7800/Atari - 7800 (20201127-133057).dat, platform_id: ATARI_7800
Apr 18 00:18:04.182 INFO ATARI_7800: dats/ATARI_7800/Open7800.dat, path: dats/ATARI_7800/Open7800.dat, platform_id: ATARI_7800
Apr 18 00:18:04.204 INFO ATARI_7800: dats/ATARI_7800/Atari 7800 - Firmware (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_7800/Atari 7800 - Firmware (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_7800
Apr 18 00:18:04.208 INFO ATARI_7800: dats/ATARI_7800/Atari 7800 - Games (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_7800/Atari 7800 - Games (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_7800
Apr 18 00:18:04.211 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/Nintendo 64DD - Firmware (TOSEC-v2012-02-27_CM).dat, path: dats/NINTENDO_N64DD/Nintendo 64DD - Firmware (TOSEC-v2012-02-27_CM).dat, platform_id: NINTENDO_N64DD
Apr 18 00:18:04.211 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/Nintendo 64DD - Applications (TOSEC-v2012-02-27_CM).dat, path: dats/NINTENDO_N64DD/Nintendo 64DD - Applications (TOSEC-v2012-02-27_CM).dat, platform_id: NINTENDO_N64DD
Apr 18 00:18:04.212 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/OpenN64.64DD.dat, path: dats/NINTENDO_N64DD/OpenN64.64DD.dat, platform_id: NINTENDO_N64DD
Apr 18 00:18:04.213 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/Nintendo 64DD - Games (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_N64DD/Nintendo 64DD - Games (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_N64DD
Apr 18 00:18:04.213 INFO NINTENDO_N64DD: dats/NINTENDO_N64DD/Nintendo - Nintendo 64DD (20200831-144306).dat, path: dats/NINTENDO_N64DD/Nintendo - Nintendo 64DD (20200831-144306).dat, platform_id: NINTENDO_N64DD
Apr 18 00:18:04.214 INFO NINTENDO_DSI: dats/NINTENDO_DSI/Nintendo - Nintendo DSi (Decrypted) (20210416-055536).dat, path: dats/NINTENDO_DSI/Nintendo - Nintendo DSi (Decrypted) (20210416-055536).dat, platform_id: NINTENDO_DSI
Apr 18 00:18:04.214 INFO NINTENDO_DSI: dats/NINTENDO_DSI/Nintendo - Nintendo DSi (Encrypted) (20210416-055536).dat, path: dats/NINTENDO_DSI/Nintendo - Nintendo DSi (Encrypted) (20210416-055536).dat, platform_id: NINTENDO_DSI
Apr 18 00:18:04.215 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Firmware (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Firmware (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_SNES
Apr 18 00:18:04.239 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo - Super Nintendo Entertainment System (Combined) (20210412-140258).dat, path: dats/NINTENDO_SNES/Nintendo - Super Nintendo Entertainment System (Combined) (20210412-140258).dat, platform_id: NINTENDO_SNES
Apr 18 00:18:04.333 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Educational (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Educational (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_SNES
Apr 18 00:18:04.899 INFO NINTENDO_SNES: dats/NINTENDO_SNES/OpenSNES.SNES.dat, path: dats/NINTENDO_SNES/OpenSNES.SNES.dat, platform_id: NINTENDO_SNES
Apr 18 00:18:05.560 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_SNES
Apr 18 00:18:05.634 INFO NINTENDO_SNES: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Games (TOSEC-v2020-10-26_CM).dat, path: dats/NINTENDO_SNES/Nintendo Super Famicom & Super Entertainment System - Games (TOSEC-v2020-10-26_CM).dat, platform_id: NINTENDO_SNES
Apr 18 00:18:05.741 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Games (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Games (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Apr 18 00:18:05.744 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Firmware (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Firmware (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Apr 18 00:18:05.745 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Educational (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Educational (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Apr 18 00:18:05.746 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox - Odyssey2 (20200720-221603).dat, path: dats/MAGNAVOX_O2/Magnavox - Odyssey2 (20200720-221603).dat, platform_id: MAGNAVOX_O2
Apr 18 00:18:05.749 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Applications (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Applications (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Apr 18 00:18:05.763 INFO NINTENDO_NSW: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (20210413-020555).dat, path: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (20210413-020555).dat, platform_id: NINTENDO_NSW
Apr 18 00:18:05.876 INFO NINTENDO_NSW: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (Digital) (NSP) (20210410-081525).dat, path: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (Digital) (NSP) (20210410-081525).dat, platform_id: NINTENDO_NSW
Apr 18 00:18:06.169 INFO NINTENDO_NSW: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (Digital) (CDN) (20210410-081525).dat, path: dats/NINTENDO_NSW/Nintendo - Nintendo Switch (Digital) (CDN) (20210410-081525).dat, platform_id: NINTENDO_NSW
Apr 18 00:18:06.509 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_NKit_GCZ_(1911)_(20210325_172858).dat, path: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_NKit_GCZ_(1911)_(20210325_172858).dat, platform_id: NINTENDO_GCN
Apr 18 00:18:06.588 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo - GameCube - Datfile (1913) (2021-04-16 18-17-27).dat, path: dats/NINTENDO_GCN/Nintendo - GameCube - Datfile (1913) (2021-04-16 18-17-27).dat, platform_id: NINTENDO_GCN
Apr 18 00:18:06.709 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_NASOS_(1893)_(20200304_132041).dat, path: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_NASOS_(1893)_(20200304_132041).dat, platform_id: NINTENDO_GCN
Apr 18 00:18:06.810 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_NKit_ISO_(1911)_(20210325_173450).dat, path: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_NKit_ISO_(1911)_(20210325_173450).dat, platform_id: NINTENDO_GCN
Apr 18 00:18:06.860 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo - GameCube - BIOS Datfile (15) (2021-04-16).dat, path: dats/NINTENDO_GCN/Nintendo - GameCube - BIOS Datfile (15) (2021-04-16).dat, platform_id: NINTENDO_GCN
Apr 18 00:18:06.861 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo GameCube - Applications (TOSEC-v2020-10-26_CM).dat, path: dats/NINTENDO_GCN/Nintendo GameCube - Applications (TOSEC-v2020-10-26_CM).dat, platform_id: NINTENDO_GCN
Apr 18 00:18:06.862 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo GameCube - Samplers (TOSEC-v2020-10-22_CM).dat, path: dats/NINTENDO_GCN/Nintendo GameCube - Samplers (TOSEC-v2020-10-22_CM).dat, platform_id: NINTENDO_GCN
Apr 18 00:18:06.912 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_nNASOS_(1893)_(20200304_131036).dat, path: dats/NINTENDO_GCN/Nintendo_-_GameCube_-_nNASOS_(1893)_(20200304_131036).dat, platform_id: NINTENDO_GCN
Apr 18 00:18:06.972 INFO NINTENDO_GCN: dats/NINTENDO_GCN/Nintendo GameCube - Games (TOSEC-v2020-10-26_CM).dat, path: dats/NINTENDO_GCN/Nintendo GameCube - Games (TOSEC-v2020-10-26_CM).dat, platform_id: NINTENDO_GCN
Apr 18 00:18:06.982 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Compilations (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Compilations (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Apr 18 00:18:06.983 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Firmware (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Firmware (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Apr 18 00:18:06.984 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Demos - Music (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Demos - Music (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Apr 18 00:18:06.986 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Demos - Various (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Demos - Various (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Apr 18 00:18:06.996 INFO GCE_VECTREX: dats/GCE_VECTREX/OpenVECT.dat, path: dats/GCE_VECTREX/OpenVECT.dat, platform_id: GCE_VECTREX
Apr 18 00:18:07.007 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Games (TOSEC-v2014-07-30_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Games (TOSEC-v2014-07-30_CM).dat, platform_id: GCE_VECTREX
Apr 18 00:18:07.012 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE - Vectrex (20170908-211236).dat, path: dats/GCE_VECTREX/GCE - Vectrex (20170908-211236).dat, platform_id: GCE_VECTREX
Apr 18 00:18:07.014 INFO GCE_VECTREX: dats/GCE_VECTREX/GCE Vectrex - Demos - Slideshows (TOSEC-v2012-02-27_CM).dat, path: dats/GCE_VECTREX/GCE Vectrex - Demos - Slideshows (TOSEC-v2012-02-27_CM).dat, platform_id: GCE_VECTREX
Apr 18 00:18:07.078 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Games (TOSEC-v2020-07-12_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Games (TOSEC-v2020-07-12_CM).dat, platform_id: NINTENDO_N64
Apr 18 00:18:07.320 INFO NINTENDO_N64: dats/NINTENDO_N64/OpenN64.N64.dat, path: dats/NINTENDO_N64/OpenN64.N64.dat, platform_id: NINTENDO_N64
Apr 18 00:18:07.470 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Demos (TOSEC-v2015-05-27_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Demos (TOSEC-v2015-05-27_CM).dat, platform_id: NINTENDO_N64
Apr 18 00:18:07.476 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Educational (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Educational (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_N64
Apr 18 00:18:07.477 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Samplers (TOSEC-v2015-05-27_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Samplers (TOSEC-v2015-05-27_CM).dat, platform_id: NINTENDO_N64
Apr 18 00:18:07.481 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Firmware (TOSEC-v2015-05-27_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Firmware (TOSEC-v2015-05-27_CM).dat, platform_id: NINTENDO_N64
Apr 18 00:18:07.494 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo - Nintendo 64 (BigEndian) (20210406-233941).dat, path: dats/NINTENDO_N64/Nintendo - Nintendo 64 (BigEndian) (20210406-233941).dat, platform_id: NINTENDO_N64
Apr 18 00:18:07.539 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo - Nintendo 64 (ByteSwapped) (20210406-233941).dat, path: dats/NINTENDO_N64/Nintendo - Nintendo 64 (ByteSwapped) (20210406-233941).dat, platform_id: NINTENDO_N64
Apr 18 00:18:07.578 INFO NINTENDO_N64: dats/NINTENDO_N64/Nintendo 64 - Applications (TOSEC-v2015-05-27_CM).dat, path: dats/NINTENDO_N64/Nintendo 64 - Applications (TOSEC-v2015-05-27_CM).dat, platform_id: NINTENDO_N64
Apr 18 00:18:07.663 INFO SONY_PSP: dats/SONY_PSP/Sony - PlayStation Portable (PSN) (Decrypted) (20210409-165451).dat, path: dats/SONY_PSP/Sony - PlayStation Portable (PSN) (Decrypted) (20210409-165451).dat, platform_id: SONY_PSP
Apr 18 00:18:07.937 INFO SONY_PSP: dats/SONY_PSP/Sony - PlayStation Portable - Datfile (2196) (2021-04-14 11-30-01).dat, path: dats/SONY_PSP/Sony - PlayStation Portable - Datfile (2196) (2021-04-14 11-30-01).dat, platform_id: SONY_PSP
Apr 18 00:18:08.048 INFO SONY_PSP: dats/SONY_PSP/Sony - PlayStation Portable (PSN) (Encrypted) (20210322-133941).dat, path: dats/SONY_PSP/Sony - PlayStation Portable (PSN) (Encrypted) (20210322-133941).dat, platform_id: SONY_PSP
Apr 18 00:18:08.191 INFO SONY_PSP: dats/SONY_PSP/Sony - PlayStation Portable (20210311-081306).dat, path: dats/SONY_PSP/Sony - PlayStation Portable (20210311-081306).dat, platform_id: SONY_PSP
Apr 18 00:18:08.308 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Applications - [D88] (TOSEC-v2011-02-07_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Applications - [D88] (TOSEC-v2011-02-07_CM).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.358 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu - FM-Towns - Datfile (663) (2021-04-17 11-23-36).dat, path: dats/FUJITSU_FMT/Fujitsu - FM-Towns - Datfile (663) (2021-04-17 11-23-36).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.444 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Games - [D88] (TOSEC-v2011-02-07_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Games - [D88] (TOSEC-v2011-02-07_CM).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.445 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Applications - [HDM] (TOSEC-v2018-07-01_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Applications - [HDM] (TOSEC-v2018-07-01_CM).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.445 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Operating Systems - [BIN] (TOSEC-v2011-02-07_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Operating Systems - [BIN] (TOSEC-v2011-02-07_CM).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.445 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Homebrew - Demos (TOSEC-v2012-07-22_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Homebrew - Demos (TOSEC-v2012-07-22_CM).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.446 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Operating Systems - [HDM] (TOSEC-v2018-07-01_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Operating Systems - [HDM] (TOSEC-v2018-07-01_CM).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.448 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Games - [HDM] (TOSEC-v2018-07-01_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Games - [HDM] (TOSEC-v2018-07-01_CM).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.452 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Homebrew - Games (TOSEC-v2012-07-22_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Homebrew - Games (TOSEC-v2012-07-22_CM).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.452 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Compilations (TOSEC-v2012-07-13_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Compilations (TOSEC-v2012-07-13_CM).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.452 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Applications - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Applications - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.452 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Firmware (TOSEC-v2011-02-26_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Firmware (TOSEC-v2011-02-26_CM).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.453 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - Games - [BIN] (TOSEC-v2020-07-12_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - Games - [BIN] (TOSEC-v2020-07-12_CM).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.456 INFO FUJITSU_FMT: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Games (TOSEC-v2012-07-13_CM).dat, path: dats/FUJITSU_FMT/Fujitsu FM Towns - CD - Games (TOSEC-v2012-07-13_CM).dat, platform_id: FUJITSU_FMT
Apr 18 00:18:08.544 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (PSN) (Content) (20210323-135300).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (PSN) (Content) (20210323-135300).dat, platform_id: SONY_PSV
Apr 18 00:18:08.913 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (PSN) (Updates) (20210403-235939).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (PSN) (Updates) (20210403-235939).dat, platform_id: SONY_PSV
Apr 18 00:18:09.004 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (BlackFinPSV) (20210319-093751).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (BlackFinPSV) (20210319-093751).dat, platform_id: SONY_PSV
Apr 18 00:18:09.007 INFO SONY_PSV: dats/SONY_PSV/WIP Sony - PlayStation Vita (PSN) (Decrypted) (20200527-113102).dat, path: dats/SONY_PSV/WIP Sony - PlayStation Vita (PSN) (Decrypted) (20200527-113102).dat, platform_id: SONY_PSV
Apr 18 00:18:09.011 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (VPK) (20210319-093751).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (VPK) (20210319-093751).dat, platform_id: SONY_PSV
Apr 18 00:18:09.022 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (PSVgameSD) (20210319-093751).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (PSVgameSD) (20210319-093751).dat, platform_id: SONY_PSV
Apr 18 00:18:09.151 INFO SONY_PSV: dats/SONY_PSV/Sony - PlayStation Vita (NoNpDrm) (20210319-093751).dat, path: dats/SONY_PSV/Sony - PlayStation Vita (NoNpDrm) (20210319-093751).dat, platform_id: SONY_PSV
Apr 18 00:18:09.609 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FX - Games (TOSEC-v2012-07-14_CM).dat, path: dats/NEC_PCFX/NEC PC-FX - Games (TOSEC-v2012-07-14_CM).dat, platform_id: NEC_PCFX
Apr 18 00:18:09.612 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FXGA - Firmware (TOSEC-v2012-07-13_CM).dat, path: dats/NEC_PCFX/NEC PC-FXGA - Firmware (TOSEC-v2012-07-13_CM).dat, platform_id: NEC_PCFX
Apr 18 00:18:09.612 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FX - Firmware (TOSEC-v2012-07-13_CM).dat, path: dats/NEC_PCFX/NEC PC-FX - Firmware (TOSEC-v2012-07-13_CM).dat, platform_id: NEC_PCFX
Apr 18 00:18:09.616 INFO NEC_PCFX: dats/NEC_PCFX/NEC - PC-FX & PC-FXGA - Datfile (78) (2020-09-20 21-29-48).dat, path: dats/NEC_PCFX/NEC - PC-FX & PC-FXGA - Datfile (78) (2020-09-20 21-29-48).dat, platform_id: NEC_PCFX
Apr 18 00:18:09.624 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FXGA - Games (TOSEC-v2012-07-13_CM).dat, path: dats/NEC_PCFX/NEC PC-FXGA - Games (TOSEC-v2012-07-13_CM).dat, platform_id: NEC_PCFX
Apr 18 00:18:09.625 INFO SEGA_32X_CD: dats/SEGA_32X_CD/Sega 32X - CD - Games - [ISO] (TOSEC-v2014-07-01_CM).dat, path: dats/SEGA_32X_CD/Sega 32X - CD - Games - [ISO] (TOSEC-v2014-07-01_CM).dat, platform_id: SEGA_32X_CD
