Aug 23 01:44:51.695 INFO SEGA_SG1000: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/SEGA_SG1000/Sega Game 1000 - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: SEGA_SG1000
Aug 23 01:44:59.468 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Samplers - [IMG] (TOSEC-v2012-09-08_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Samplers - [IMG] (TOSEC-v2012-09-08_CM).dat, platform_id: SEGA_CD
Aug 23 01:44:59.468 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Educational - [IMG] (TOSEC-v2013-04-10_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Educational - [IMG] (TOSEC-v2013-04-10_CM).dat, platform_id: SEGA_CD
Aug 23 01:44:59.468 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - Applications (TOSEC-v2012-09-08_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - Applications (TOSEC-v2012-09-08_CM).dat, platform_id: SEGA_CD
Aug 23 01:44:59.540 INFO SEGA_CD: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Games - [ISO] (TOSEC-v2013-04-10_CM).dat, path: dats/SEGA_CD/Sega Mega-CD & Sega CD - CD - Games - [ISO] (TOSEC-v2013-04-10_CM).dat, platform_id: SEGA_CD
Aug 23 01:44:59.604 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Games (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Games (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Aug 23 01:44:59.608 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox - Odyssey2 (20200720-221603).dat, path: dats/MAGNAVOX_O2/Magnavox - Odyssey2 (20200720-221603).dat, platform_id: MAGNAVOX_O2
Aug 23 01:44:59.613 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Firmware (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Firmware (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Aug 23 01:44:59.613 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Educational (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Educational (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Aug 23 01:44:59.614 INFO MAGNAVOX_O2: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Applications (TOSEC-v2011-02-22_CM).dat, path: dats/MAGNAVOX_O2/Magnavox Odyssey2 - Applications (TOSEC-v2011-02-22_CM).dat, platform_id: MAGNAVOX_O2
Aug 23 01:44:59.614 INFO NINTENDO_SFT: dats/NINTENDO_SFT/Nintendo - Sufami Turbo (20190125-184314).dat, path: dats/NINTENDO_SFT/Nintendo - Sufami Turbo (20190125-184314).dat, platform_id: NINTENDO_SFT
Aug 23 01:44:59.648 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Games - US (TOSEC-v2020-01-24_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Games - US (TOSEC-v2020-01-24_CM).dat, platform_id: SEGA_DC
Aug 23 01:44:59.686 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Various Unverified Dumps (TOSEC-v2020-07-20_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Various Unverified Dumps (TOSEC-v2020-07-20_CM).dat, platform_id: SEGA_DC
Aug 23 01:44:59.773 INFO SEGA_DC: dats/SEGA_DC/Sega - Dreamcast - Datfile (1346) (2020-08-21 10-27-26).dat, path: dats/SEGA_DC/Sega - Dreamcast - Datfile (1346) (2020-08-21 10-27-26).dat, platform_id: SEGA_DC
Aug 23 01:44:59.911 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [BIN] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [BIN] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Aug 23 01:44:59.912 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [NRG] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [NRG] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Aug 23 01:44:59.965 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Games - JP (TOSEC-v2020-04-14_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Games - JP (TOSEC-v2020-04-14_CM).dat, platform_id: SEGA_DC
Aug 23 01:45:00.049 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Games - PAL (TOSEC-v2019-08-04_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Games - PAL (TOSEC-v2019-08-04_CM).dat, platform_id: SEGA_DC
Aug 23 01:45:00.089 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Games - [ISO] (TOSEC-v2019-05-10_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Games - [ISO] (TOSEC-v2019-05-10_CM).dat, platform_id: SEGA_DC
Aug 23 01:45:00.098 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Applications (TOSEC-v2019-12-20_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Applications (TOSEC-v2019-12-20_CM).dat, platform_id: SEGA_DC
Aug 23 01:45:00.103 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Firmware (TOSEC-v2017-07-05_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Firmware (TOSEC-v2017-07-05_CM).dat, platform_id: SEGA_DC
Aug 23 01:45:00.104 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [CDI] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [CDI] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Aug 23 01:45:00.104 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [ELF] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [ELF] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Aug 23 01:45:00.121 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Samplers (TOSEC-v2020-07-20_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Samplers (TOSEC-v2020-07-20_CM).dat, platform_id: SEGA_DC
Aug 23 01:45:00.135 INFO SEGA_DC: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [Multipart] (TOSEC-v2012-02-27_CM).dat, path: dats/SEGA_DC/Sega Dreamcast - Homebrew - Demos - [Multipart] (TOSEC-v2012-02-27_CM).dat, platform_id: SEGA_DC
Aug 23 01:45:00.136 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Compilations (TOSEC-v2018-06-09_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Compilations (TOSEC-v2018-06-09_CM).dat, platform_id: NEC_TG16
Aug 23 01:45:00.136 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Applications (TOSEC-v2018-06-11_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Applications (TOSEC-v2018-06-11_CM).dat, platform_id: NEC_TG16
Aug 23 01:45:00.136 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Samplers (TOSEC-v2018-08-19_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Samplers (TOSEC-v2018-08-19_CM).dat, platform_id: NEC_TG16
Aug 23 01:45:00.140 INFO NEC_TG16: dats/NEC_TG16/NEC - PC Engine - TurboGrafx 16 (20200628-105302).dat, path: dats/NEC_TG16/NEC - PC Engine - TurboGrafx 16 (20200628-105302).dat, platform_id: NEC_TG16
Aug 23 01:45:00.182 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Games (TOSEC-v2018-08-25_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Games (TOSEC-v2018-08-25_CM).dat, platform_id: NEC_TG16
Aug 23 01:45:00.202 INFO NEC_TG16: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/NEC_TG16/NEC PC-Engine & TurboGrafx-16 - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: NEC_TG16
Aug 23 01:45:00.204 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [JAG] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [JAG] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.205 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ABS] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ABS] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.206 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari - Jaguar (ROM) (20191211-203857).dat, path: dats/ATARI_JAGUAR/Atari - Jaguar (ROM) (20191211-203857).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.210 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari - Jaguar (J64) (20191211-203857).dat, path: dats/ATARI_JAGUAR/Atari - Jaguar (J64) (20191211-203857).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.213 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ROM] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [ROM] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.214 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [COF] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [COF] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.214 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [ABS] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [ABS] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.214 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ROM] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ROM] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.214 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [COF] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [COF] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.215 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Demos - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.216 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [Multipart] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [Multipart] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.218 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.222 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [J64] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [J64] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.224 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [JAG] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [JAG] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.225 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Games - [JAG] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Games - [JAG] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.226 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [BIN] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [BIN] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.226 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Firmware (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Firmware (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.227 INFO ATARI_JAGUAR: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ABS] (TOSEC-v2018-07-01_CM).dat, path: dats/ATARI_JAGUAR/Atari Jaguar - Applications - [ABS] (TOSEC-v2018-07-01_CM).dat, platform_id: ATARI_JAGUAR
Aug 23 01:45:00.229 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Demos (TOSEC-v2012-04-13_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Demos (TOSEC-v2012-04-13_CM).dat, platform_id: NINTENDO_VB
Aug 23 01:45:00.231 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Samplers (TOSEC-v2012-04-13_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Samplers (TOSEC-v2012-04-13_CM).dat, platform_id: NINTENDO_VB
Aug 23 01:45:00.231 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Applications (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Applications (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_VB
Aug 23 01:45:00.237 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo Virtual Boy - Games (TOSEC-v2014-07-01_CM).dat, path: dats/NINTENDO_VB/Nintendo Virtual Boy - Games (TOSEC-v2014-07-01_CM).dat, platform_id: NINTENDO_VB
Aug 23 01:45:00.242 INFO NINTENDO_VB: dats/NINTENDO_VB/Nintendo - Virtual Boy (20200219-181350).dat, path: dats/NINTENDO_VB/Nintendo - Virtual Boy (20200219-181350).dat, platform_id: NINTENDO_VB
Aug 23 01:45:00.262 INFO SNK_NGCD: dats/SNK_NGCD/SNK - Neo Geo CD - Datfile (101) (2020-06-12 20-17-25).dat, path: dats/SNK_NGCD/SNK - Neo Geo CD - Datfile (101) (2020-06-12 20-17-25).dat, platform_id: SNK_NGCD
Aug 23 01:45:00.289 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Firmware (TOSEC-v2012-09-08_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Firmware (TOSEC-v2012-09-08_CM).dat, platform_id: SNK_NGCD
Aug 23 01:45:00.318 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Games - [ISO] (TOSEC-v2014-06-12_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Games - [ISO] (TOSEC-v2014-06-12_CM).dat, platform_id: SNK_NGCD
Aug 23 01:45:00.353 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Samplers - [IMG] (TOSEC-v2012-09-08_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Samplers - [IMG] (TOSEC-v2012-09-08_CM).dat, platform_id: SNK_NGCD
Aug 23 01:45:00.362 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Games - [IMG] (TOSEC-v2014-06-12_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Games - [IMG] (TOSEC-v2014-06-12_CM).dat, platform_id: SNK_NGCD
Aug 23 01:45:00.369 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Samplers - [Multipart] (TOSEC-v2012-09-08_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Samplers - [Multipart] (TOSEC-v2012-09-08_CM).dat, platform_id: SNK_NGCD
Aug 23 01:45:00.370 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Samplers - [ISO] (TOSEC-v2014-06-12_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Samplers - [ISO] (TOSEC-v2014-06-12_CM).dat, platform_id: SNK_NGCD
Aug 23 01:45:00.371 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Games - [Multipart] (TOSEC-v2012-09-08_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Games - [Multipart] (TOSEC-v2012-09-08_CM).dat, platform_id: SNK_NGCD
Aug 23 01:45:00.371 INFO SNK_NGCD: dats/SNK_NGCD/SNK Neo-Geo CD - Demos (TOSEC-v2012-09-08_CM).dat, path: dats/SNK_NGCD/SNK Neo-Geo CD - Demos (TOSEC-v2012-09-08_CM).dat, platform_id: SNK_NGCD
Aug 23 01:45:00.376 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FX - Games (TOSEC-v2012-07-14_CM).dat, path: dats/NEC_PCFX/NEC PC-FX - Games (TOSEC-v2012-07-14_CM).dat, platform_id: NEC_PCFX
Aug 23 01:45:00.379 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FXGA - Firmware (TOSEC-v2012-07-13_CM).dat, path: dats/NEC_PCFX/NEC PC-FXGA - Firmware (TOSEC-v2012-07-13_CM).dat, platform_id: NEC_PCFX
Aug 23 01:45:00.379 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FX - Firmware (TOSEC-v2012-07-13_CM).dat, path: dats/NEC_PCFX/NEC PC-FX - Firmware (TOSEC-v2012-07-13_CM).dat, platform_id: NEC_PCFX
Aug 23 01:45:00.385 INFO NEC_PCFX: dats/NEC_PCFX/NEC - PC-FX & PC-FXGA - Datfile (78) (2020-02-28 01-31-34).dat, path: dats/NEC_PCFX/NEC - PC-FX & PC-FXGA - Datfile (78) (2020-02-28 01-31-34).dat, platform_id: NEC_PCFX
Aug 23 01:45:00.395 INFO NEC_PCFX: dats/NEC_PCFX/NEC PC-FXGA - Games (TOSEC-v2012-07-13_CM).dat, path: dats/NEC_PCFX/NEC PC-FXGA - Games (TOSEC-v2012-07-13_CM).dat, platform_id: NEC_PCFX
Aug 23 01:45:00.399 INFO NINTENDO_GBC: dats/NINTENDO_GBC/Nintendo Game Boy Color - Games (TOSEC-v2020-07-12_CM).dat, path: dats/NINTENDO_GBC/Nintendo Game Boy Color - Games (TOSEC-v2020-07-12_CM).dat, platform_id: NINTENDO_GBC
Aug 23 01:45:00.401 INFO NINTENDO_GBC: dats/NINTENDO_GBC/Nintendo Game Boy Color - Firmware (TOSEC-v2011-09-27_CM).dat, path: dats/NINTENDO_GBC/Nintendo Game Boy Color - Firmware (TOSEC-v2011-09-27_CM).dat, platform_id: NINTENDO_GBC
Aug 23 01:45:00.413 INFO NINTENDO_GBC: dats/NINTENDO_GBC/Nintendo - Game Boy Color (20200730-183143).dat, path: dats/NINTENDO_GBC/Nintendo - Game Boy Color (20200730-183143).dat, platform_id: NINTENDO_GBC
Aug 23 01:45:00.457 INFO NINTENDO_GBC: dats/NINTENDO_GBC/Nintendo Game Boy Color - Demos (TOSEC-v2014-07-01_CM).dat, path: dats/NINTENDO_GBC/Nintendo Game Boy Color - Demos (TOSEC-v2014-07-01_CM).dat, platform_id: NINTENDO_GBC
Aug 23 01:45:00.462 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Applications - [NES] (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Applications - [NES] (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 23 01:45:00.465 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Demos - [UNF] (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Demos - [UNF] (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 23 01:45:00.465 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Applications - [UNF] (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Applications - [UNF] (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 23 01:45:00.471 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Educational (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Educational (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 23 01:45:00.497 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo - Nintendo Entertainment System (20200810-152102).dat, path: dats/NINTENDO_NES/Nintendo - Nintendo Entertainment System (20200810-152102).dat, platform_id: NINTENDO_NES
Aug 23 01:45:00.584 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Firmware (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Firmware (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 23 01:45:00.592 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Demos - [NES] (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Demos - [NES] (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 23 01:45:01.150 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Games - [NES] (TOSEC-v2020-07-12_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Games - [NES] (TOSEC-v2020-07-12_CM).dat, platform_id: NINTENDO_NES
Aug 23 01:45:01.542 INFO NINTENDO_NES: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Games - [UNF] (TOSEC-v2011-02-22_CM).dat, path: dats/NINTENDO_NES/Nintendo Famicom & Entertainment System - Games - [UNF] (TOSEC-v2011-02-22_CM).dat, platform_id: NINTENDO_NES
Aug 23 01:45:01.546 INFO ATARI_7800: dats/ATARI_7800/Atari - 7800 (20191209-185349).dat, path: dats/ATARI_7800/Atari - 7800 (20191209-185349).dat, platform_id: ATARI_7800
Aug 23 01:45:01.550 INFO ATARI_7800: dats/ATARI_7800/Atari 7800 - Applications (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_7800/Atari 7800 - Applications (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_7800
Aug 23 01:45:01.556 INFO ATARI_7800: dats/ATARI_7800/Atari 7800 - Games (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_7800/Atari 7800 - Games (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_7800
Aug 23 01:45:01.561 INFO ATARI_7800: dats/ATARI_7800/Atari 7800 - Firmware (TOSEC-v2013-12-13_CM).dat, path: dats/ATARI_7800/Atari 7800 - Firmware (TOSEC-v2013-12-13_CM).dat, platform_id: ATARI_7800
Aug 23 01:45:01.600 INFO MICROSOFT_X360: dats/MICROSOFT_X360/Microsoft - Xbox 360 - Datfile (2310) (2020-08-22 22-44-41).dat, path: dats/MICROSOFT_X360/Microsoft - Xbox 360 - Datfile (2310) (2020-08-22 22-44-41).dat, platform_id: MICROSOFT_X360
Aug 23 01:45:01.682 INFO NINTENDO_GB: dats/NINTENDO_GB/Nintendo Game Boy - Firmware (TOSEC-v2011-09-27_CM).dat, path: dats/NINTENDO_GB/Nintendo Game Boy - Firmware (TOSEC-v2011-09-27_CM).dat, platform_id: NINTENDO_GB
Aug 23 01:45:01.695 INFO NINTENDO_GB: dats/NINTENDO_GB/Nintendo - Game Boy (20200730-183617).dat, path: dats/NINTENDO_GB/Nintendo - Game Boy (20200730-183617).dat, platform_id: NINTENDO_GB
Aug 23 01:45:01.747 INFO NINTENDO_GB: dats/NINTENDO_GB/Nintendo Game Boy - Games (TOSEC-v2012-04-13_CM).dat, path: dats/NINTENDO_GB/Nintendo Game Boy - Games (TOSEC-v2012-04-13_CM).dat, platform_id: NINTENDO_GB
Aug 23 01:45:01.749 INFO NINTENDO_GB: dats/NINTENDO_GB/Nintendo Game Boy - Demos (TOSEC-v2011-08-13_CM).dat, path: dats/NINTENDO_GB/Nintendo Game Boy - Demos (TOSEC-v2011-08-13_CM).dat, platform_id: NINTENDO_GB
Aug 23 01:45:01.751 INFO SONY_PS2: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, path: dats/SONY_PS2/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat, platform_id: SONY_PS2
Aug 23 01:45:01.936 INFO SONY_PS2: dats/SONY_PS2/Sony - PlayStation 2 - Datfile (9906) (2020-08-22 16-56-25).dat, path: dats/SONY_PS2/Sony - PlayStation 2 - Datfile (9906) (2020-08-22 16-56-25).dat, platform_id: SONY_PS2
Aug 23 01:45:02.362 INFO SONY_PS2: dats/SONY_PS2/Sony PlayStation 2 - Firmware (TOSEC-v2012-09-08_CM).dat, path: dats/SONY_PS2/Sony PlayStation 2 - Firmware (TOSEC-v2012-09-08_CM).dat, platform_id: SONY_PS2
Aug 23 01:45:02.370 INFO PHILIPS_CDI: dats/PHILIPS_CDI/Philips - CD-i - Datfile (238) (2020-08-21 14-47-04).dat, path: dats/PHILIPS_CDI/Philips - CD-i - Datfile (238) (2020-08-21 14-47-04).dat, platform_id: PHILIPS_CDI
Aug 23 01:45:02.440 INFO NINTENDO_NDS: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Decrypted) (20200819-224435).dat, path: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Decrypted) (20200819-224435).dat, platform_id: NINTENDO_NDS
Aug 23 01:45:02.703 INFO NINTENDO_NDS: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Download Play) (20200610-035522).dat, path: dats/NINTENDO_NDS/Nintendo - Nintendo DS (Download Play) (20200610-035522).dat, platform_id: NINTENDO_NDS
